"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","log2FC","logCPM","pval"
"MIR4774",0,0,0,0,0,0,0,0,0.017091058180558,0,0.0311506607381107,0,0.0373663848659055,0.0319067042143453,0,0.0389053838244164,0.0192265950053816,0.0183306886434347,0,0,0.0017091058180558,0.0176886417291594,0.0096988737736076,2.30563246107659,-4.44748883590772,0.0412926790194233
"CD47",0,0.0595556362962715,0.0734562093287691,0,0.0603999672251194,0,0.0531742409932198,0.114686844916398,0,0.059922160085967,0.623013214762213,0.59492274315414,0.579178965421535,0.462647211108006,0.446553644491738,0.525222681629621,0,0.256629641008086,0.115231197813252,0.345491906057382,0.0421195058845744,0.394889120544597,0.218504313214586,3.16603887924527,-1.97146871754171,6.42084702609028e-06
"DTX2P1-UPK3BP1-PMS2P11",0,0.0794075150616954,0,0,0,0.0441148245332546,0,0.0382289483054659,0.0683642327222319,0.039948106723978,0,0,0,0,0,0,0,0,0,0,0.0270063627346626,0,0.0135031813673313,-3.68172075917548,-4.34672024059582,0.0061471547427645
"TMEM97",0,0,0,0,0,0,0,0,0,0,0.093451982214332,0,0,0.0478600563215179,0,0.0972634595610409,0,0,0.0493847990628224,0,0,0.0287960297159713,0.0143980148579857,3.79607413660616,-4.29871207079626,0.0123439412914994
"LSP1",0.123741588263977,0.138963151357967,0.0440737255972615,0.108166267287247,0.221466546492104,0.0441148245332546,0,0.0382289483054659,0.136728465444464,0.059922160085967,0.23362995553583,0.384950010276208,0.20551511676248,0.335020394250625,0.390734438930271,0.564128065454037,0.519118065145303,0.201637575077782,0.214000795938897,0.365814959354875,0.0915405677367709,0.341454937672631,0.216497752704701,1.87441503784133,-1.9866432730086,0.000162777916169779
"CTSG",0,0,0,0,0,0,0,0,0,0,0,0.139981821918621,0.261564694061338,0.0957201126430358,0.0930320092691121,0,0,0.0549920659303042,0,0,0,0.0645290703822411,0.0322645351911206,4.89031370339004,-3.86959456486846,0.000678091923496369
"CFD",4.3464232877722,67.5956471962682,38.4763624464093,12.5292592941062,92.1703499855322,3.46301372586049,8.36608058293325,7.07235543651119,54.7255682941467,10.8059628688361,185.299705400651,93.6653365912973,79.6838157265434,110.078129539491,158.266054168614,178.147752532002,90.691848640385,147.928657352518,164.698304874513,109.012857887753,29.9551023118376,131.747246271377,80.8511742916072,2.13683563517529,6.33784684651297,4.48333533875635e-06
"FSTL3",12.0493371572048,10.0053468977736,110.125549025691,90.5531934306406,66.7419637837569,76.1642445566641,41.5645317097001,14.4505424594661,43.1378308477284,17.8568037056182,6.71296738906285,6.63163881339467,6.87541481532661,8.51909002523018,11.5359691493699,12.9554928135306,16.4195121345959,12.7031672299003,12.1815837688295,36.5408498288925,48.2649343574243,13.1075685968133,30.6862514771188,-1.88059407278909,4.94120842607703,5.98382967294869e-06
"PENK",0.0464030955989915,0.0595556362962715,0,0,0.120799934450239,0,0,0,0,0,0.124602642952443,0.279963643837242,0,0,0.353521635222626,0.291790378683123,0.0769063800215264,0.183306886434347,0.115231197813252,0.101615266487465,0.0226758666345502,0.152693803145202,0.0876848348898763,2.65056215471737,-3.0172985720938,0.00632231397662361
"STXBP6",0.0464030955989915,0.813927029382378,0.396663530375353,0.432665069148989,2.11399885287918,0,0.194972216975139,0.114686844916398,1.00837243265292,0.079896213447956,5.15543435215732,1.45231140240569,1.0275755838124,1.05292123907339,1.86064018538224,3.69601146331955,1.19204889033366,2.49297365550712,1.16877357782013,2.86555051494652,0.52015852853773,2.1964240864758,1.35829130750677,2.07448253456472,0.479780485314314,0.00104352954416554
"OTOP3",0,0,0,0,0,0,0,0,0,0,0.171328634059609,0,0,0.0957201126430358,0.111638411122935,0,0,0.073322754573739,0,0,0,0.0452009912399318,0.0226004956199659,4.40630731068412,-4.0759838711576,0.00475044847934241
"ADAMTS9-AS2",0,0,0.0440737255972615,0,0,0,0,0,0.051273174541674,0,0.342657268119217,0.349954554796553,0.112099154597716,0.0638134084286905,0.0744256074152897,0.21397961103429,0,0.164976197790913,0.214000795938897,0,0.00953469001389354,0.153590659812157,0.0815626749130251,3.64948064172098,-3.07593490465812,9.83548421706242e-05
"PRUNE2",0,0,0.146912418657538,0,0.140933256858612,0,0.0354494939954799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032329516951163,0,0.0161647584755815,-3.94869549852629,-4.2505787181164,0.0224377752189943
"SLC41A3",0.0309353970659943,0,0,0,0,0,0.0354494939954799,0,0,0.059922160085967,0,0.139981821918621,0,0.0478600563215179,0.148851214830579,0.0583580757366245,0.0576797850161448,0.109984131860608,0.0329231993752149,0.0609691598924792,0.0126307051147441,0.065660744495179,0.0391457248049616,2.18077140234287,-3.73522023373051,0.0139386546906943
"HTRA3",19.2727523721145,10.0847544128353,70.4738872300211,119.000921727187,95.1903483467882,160.291214941581,19.76309290248,26.7220348655207,102.700168606973,12.3839130844332,7.30482994308695,8.9938320582714,10.8549348035455,6.17394726547581,10.27073382331,16.4569773577281,21.2838406709574,10.1368708198194,11.951121373203,11.4012328998936,63.5883088489933,11.4828321015291,37.5355704752612,-2.46913437224453,5.23152523950446,7.04180556158968e-09
"CPZ",5.92412853813791,2.40207733061629,29.7350735362857,30.8634415992946,17.2743906263841,34.2992760746055,7.26714626907337,9.805725240352,10.0495422101681,7.59014027755582,9.2050202481117,2.18721596747845,4.76421407040295,6.73231458922685,8.83804088056565,4.90207836187646,11.5167304082236,8.21214851225876,1.62969836907314,4.51171783204346,15.5210941702473,6.2499179239261,10.8855060470867,-1.31200766893916,3.44905445848938,0.00242954099297214
"PKD1L2",0.0928061911979829,0.0595556362962715,0.0293824837315076,0.0360554224290825,0.0201333224083731,0.0441148245332546,0.0531742409932198,0.133801319069131,0.051273174541674,0.039948106723978,0.342657268119217,0.244968188357587,0.0560495772988582,0.143580168964554,0.186064018538224,0.233432302946498,0.096132975026908,0.238298952364652,0.115231197813252,0.101615266487465,0.0560244721924475,0.175802991591722,0.115913731892085,1.61275181306154,-2.71416970343013,0.00142442183598245
"ATMIN",19.6903802325054,7.96060338493496,16.8067806944224,17.8113786799667,13.5899926256519,20.3810489343636,26.5871204966099,26.339745382466,13.7241197189881,15.0604362349397,7.05562465718207,4.88186603941191,9.28554663917751,7.09924168769182,5.58192055614673,6.01088180087233,9.26721879259393,8.43211677597998,6.12371508378997,12.1938319784958,17.7951606384849,7.59319640113421,12.6941785198095,-1.22872144602206,3.67016202142976,1.04970082062031e-05
"UMAD1",0,0,0,0,0,0,0,0.0573434224581988,0,0.039948106723978,0,0.0874886386991382,0.0560495772988582,0.159533521071726,0.0558192055614673,0.0583580757366245,0.0769063800215264,0.0549920659303042,0,0,0.00972915291821768,0.0549147464319645,0.0323219496750911,2.29332836019141,-3.86926581802257,0.0232376633809933
"NTN3",0,0.0198518787654238,0.0587649674630153,0,0,0,0,0.802807914414783,0,0,0,0.0349954554796553,0,0,0,0,0,0,0,0,0.0881424760643223,0.00349954554796553,0.0458210108061439,-3.96467831507051,-3.61932919389291,0.030928199381051
"EVPLL",8.24428331808748,42.9793175271426,13.5893987258223,7.13897364095833,92.6132830785164,11.9992322730453,3.24362870058641,8.56328442042436,20.9365462711835,21.4920814175002,37.5521215197924,53.4205627896938,74.5833041923473,56.7301200931059,53.4189797223242,56.9769346108578,76.8102470464995,63.1675530652761,69.1881034870141,32.273008636419,23.0800029373267,57.412093516333,40.2460482268298,1.31476297561839,5.33205357819475,0.00138467667317226
"BRIX1",37.5555720381171,21.122399006411,30.2786494853186,39.2463273140563,24.3210534693147,40.6076959828609,62.7456043719993,53.463184205194,26.6278686453093,60.002056299415,23.923707446869,19.8424232569645,19.6734016318992,17.2296202757464,18.9041042834836,16.8654838878845,21.3992002409897,18.8256172368075,14.6837469213458,23.371511292117,39.5970410817996,19.4718816474107,29.5344613646052,-1.0239149797365,4.88607215484372,1.25478404480853e-05
"DRC1",0.897126514913835,6.80919441654038,4.58366746211519,3.15484946254471,6.36212988104591,4.0365064447928,2.92458325462709,2.44665269154982,5.86223295593139,1.87756101602697,7.50730923788467,13.0183094384318,5.4554921904222,9.54010456008923,9.80557377696442,4.37685568024684,3.96067857110861,8.48710884191028,11.5560429807004,11.2183254202162,3.89545041000881,8.49258006979746,6.19401523990313,1.12432817853827,2.63929305438352,0.0022456320400859
"RTTN",0.371224764791932,0.377185696543053,0.484810981569876,0.360554224290825,0.805332896334925,0.0661722367998819,0.0531742409932198,0.305831586443727,0.307639047250044,0,1.40177973321498,4.28694329625777,0.523129388122677,1.59533521071726,1.30244812976757,1.45895189341561,0.903649965252935,1.33814027097074,2.23877755751461,0.934860451684681,0.313192567501748,1.59840158969188,0.955797078596816,2.34133897977378,-0.0105071504627349,1.84027627183199e-05
"INCA1",5.59930686894497,9.42964241357633,3.83441412696175,3.5875145316937,3.24146490774807,2.69100429652853,2.37511609769715,6.07840278056907,6.23823623590366,3.37561501817614,16.6344528341511,12.4583821507573,9.39764579377523,10.2899121091263,11.3685115326855,7.58654984576119,5.21040724645841,9.9169025560982,7.85218305098875,5.64980881670307,4.64507172777994,9.63647559365051,7.14077366071522,1.05255685619772,2.84347813390012,0.0013828497191604
"MIEF1",0,0,0,0,0,0,0,0,0,0,0,0.262465916097415,0,0,0.0558192055614673,0,0.096132975026908,0.164976197790913,0,0,0,0.0579394294476702,0.0289697147238351,4.73950266178299,-3.94308812425626,0.00319505194506391
"SLC16A12",0.139209286796974,0,0,0.0540831336436237,0.120799934450239,0.0661722367998819,0.0531742409932198,0,0.102546349083348,0,0.124602642952443,0.139981821918621,0.20551511676248,0.271206985821935,0.390734438930271,0.311243070595331,0.11535957003229,0.38494446151213,0.0823079984380373,0.325168852759889,0.0535985181767286,0.235106495972343,0.144352507074536,2.07775505922107,-2.47191198868552,0.000823357892187002
"RASA2",0.154676985329972,0.158815030123391,0.132221176791784,0.180277112145412,0.0402666448167463,0.110287061333137,0.0531742409932198,0.0573434224581988,0.0854552909027899,0.119844320171934,0.171328634059609,0.734904565072761,0.448396618390866,0.510507267429524,0.334915233368804,0.330695762507539,0.173039355048434,0.164976197790913,0.214000795938897,0.26419969286741,0.109236128506658,0.334696412247476,0.221966270377067,1.59138718235858,-1.95261432369653,0.000531486555086933
"TPCN2",41.5307705610974,1.6675578162956,44.3822416764423,45.898552752222,3.92599786963276,17.9767909973013,28.8027138713274,1.16598292331671,2.8883888325143,18.6957139468217,3.16179206491823,2.6596546164538,2.57828055574748,2.3291894076472,5.45167574316997,4.14342337730034,8.40202201735175,3.99609012426877,3.42401273502235,8.45439017175712,20.6934711246971,4.4600530813637,12.5767621030304,-2.21385541826989,3.65697397440219,3.83518617928339e-05
"EPHA8",0.123741588263977,0.0595556362962715,0.0734562093287691,0,0,0,0,0,0.102546349083348,0,0,0,0,0,0,0,0,0,0,0,0.0359299782972366,0,0.0179649891486183,-4.10274161508866,-4.19202201709754,0.00679127889033379
"CCDC40",3.88239233178229,1.86607660394984,2.20368627986307,3.10076632890109,3.86559790240764,2.99980806826131,4.37801250844176,4.7021606415723,4.20440031241726,4.89364307368731,0.841067839928988,1.48730685788535,1.45728900977031,1.56342850650292,1.69318256869784,1.1866142066447,3.40310731595254,0.678235479807085,0.954772781881232,2.54038166218663,3.60965440512839,1.58053862292576,2.59509651402707,-1.19142971805147,1.39542048526816,0.000981489873562666
"TSR3",0,0,0.0881474511945229,0,0,0.0661722367998819,0,0,0.017091058180558,0.039948106723978,0,0,0,0,0,0,0,0,0,0,0.0211358852898941,0,0.010567942644947,-3.3807284743133,-4.42194829363253,0.0245565558780129
"MMP9",0,0,0,0,0.0402666448167463,0,0,0,0,0.119844320171934,0.0778766518452767,0.122484094178793,0,0.111673464750208,0,0.233432302946498,0.0769063800215264,0.201637575077782,0.246923995314112,0,0.016011096498868,0.10709344641342,0.0615522714561439,2.62097897340684,-3.35408228348401,0.0196834924856044
"TMCO1",0.0464030955989915,0.277926302715934,0.925548237542491,0.0540831336436237,0.120799934450239,0,0.0531742409932198,0.0955723707636647,0.102546349083348,0.059922160085967,0.46725991107166,0.752402292812588,0.280247886494291,0.287160337929107,1.39548013903668,0.486317297805204,0.192265950053816,0.274960329651521,0.115231197813252,0.182907479677438,0.173597582487748,0.443423282234556,0.308510432361152,1.32778441107367,-1.53342916110841,0.0413641788901171
"TMTC4",0.170144683862969,0,1.89517020068224,0.0540831336436237,0.0402666448167463,0,1.36480551882597,0,0.051273174541674,1.2783394151673,0.0311506607381107,0.104986366438966,0.168148731896575,0.0638134084286905,0.0558192055614673,0,0.0576797850161448,0.0366613772868695,0.0329231993752149,0.0609691598924792,0.485408277154053,0.0612151894634517,0.273311733308752,-2.94503973371857,-1.68487427978133,0.00226082231001354
"RPS6KB2",0.974465007578821,0.138963151357967,0.440737255972615,0.108166267287247,0.140933256858612,0.154401885866391,0.159522722979659,0.0955723707636647,0.153819523625022,1.37820968197724,0.0778766518452767,0.174977277398276,0.0934159621647637,0.0319067042143453,0,0,0.230719140064579,0.0366613772868695,0.0329231993752149,0.0812922131899723,0.374479112426724,0.0759772525539298,0.225228182490327,-2.27239941457174,-1.93464157098517,0.00119906196576561
"LRRN2",0,0,0,0,0.0402666448167463,0,0,0,0,0,0.0778766518452767,0.262465916097415,0.0560495772988582,0.0478600563215179,0.223276822245869,0.0583580757366245,0,0,0.0493847990628224,0.0609691598924792,0.00402666448167463,0.0836241058500863,0.0438253851658804,3.83831140941813,-3.64372922572267,0.000182615282392332
"PSMA5",0.0309353970659943,0,0,0.0540831336436237,0,0,0,0,0.051273174541674,0.039948106723978,0,0,0,0,0,0,0,0,0,0,0.017623981197527,0,0.0088119905987635,-3.15384679036786,-4.47581400927358,0.0280976975250387
"FLT1",0.510434051588906,0,0.249751111717815,0.468720491578072,0.100666612041866,0.198516710399646,0.177247469977399,1.91144741527329,0.273456930888928,0.259662693705857,0,0,0.0560495772988582,0.0797667605358632,0.0558192055614673,0,0.0576797850161448,0,0,0,0.414990348717178,0.0249315328412333,0.219960940779206,-3.93823341977163,-1.9664536692366,1.01168461053114e-05
"ERP44",0,0.0198518787654238,0.235059869852061,0,0.301999836125597,0.132344473599764,0.194972216975139,0.0764578966109318,0,0.079896213447956,0,0,0,0.0478600563215179,0,0.0389053838244164,0,0,0,0.0812922131899723,0.104058238537687,0.0168057653335907,0.060432001935639,-2.49759423781917,-3.37937521380074,0.0195023422319773
"USP44",0,0,0,0,0,0,0,0,0,0,0.046725991107166,0.0524931832194829,0,0.0478600563215179,0.0558192055614673,0,0,0,0,0.0406461065949861,0,0.024354454280462,0.012177227140231,3.5717463515348,-4.36879632740676,0.00624787949758457
"NEIL2",0.0464030955989915,0,0,0,0,0,0,0.210259215680062,0.102546349083348,0,0,0,0,0,0,0,0,0,0,0,0.0359208660362402,0,0.0179604330181201,-4.08565789937277,-4.20990039403249,0.0177379791355297
"SNX20",10.1004071420471,1.40948339234509,2.33590745665486,60.987747038793,0.442933092984209,50.6879333887095,1.22300754284405,0.917494759331181,3.33275634520881,0.39948106723978,2.38302554646547,0.612420470893967,1.7001705113987,2.44086287239741,1.4140865408905,3.96834915009047,0.538344660150684,3.22620120124451,1.16877357782013,8.61697459813706,13.1837151226158,2.60692091294889,7.89531801778233,-2.33753852360277,2.98719038011789,0.00212158248632787
"HAPLN1",0,0,0,0,0,0.0220574122666273,0,0,0,0,0.0155753303690553,0,0,0.0478600563215179,0.0558192055614673,0,0,0.0916534432171737,0,0.101615266487465,0.00220574122666273,0.031252330195668,0.0167290357111653,2.99028312511871,-4.25015147184217,0.0224417894282716
"PCAT19",0.139209286796974,0.119111272592543,0.102838693060277,0.198304823359954,0.523466382617701,0.198516710399646,0.10634848198644,0.32494606059646,0.324730105430602,0.179766480257901,0.342657268119217,2.04723414555983,0.224198309195433,1.62724191493161,0.725649672299075,1.12825613090807,1.13436910531751,0.311621706938391,1.9918535622005,0.243876639569917,0.22172382970985,0.977695845503956,0.599709837606903,2.13470965910812,-0.651875343145414,4.16449145195704e-05
"LAMA1",2.25828398581758,15.7028361034503,10.680532836403,1.08166267287247,13.7309258825105,2.24985605119598,4.23621453245984,1.16598292331671,7.4858834830844,1.43813184206321,27.8331153695019,38.7224714882386,14.3113254036418,59.1550296133961,23.2766087191319,19.6861242151547,21.8414119261135,10.0818787538891,41.7630784074601,25.3225244086764,6.0030310313174,28.1993568305204,17.1011939309189,2.23150601590463,4.09915334248235,1.99666194060064e-06
"LOC101927188",0,0.238222545185086,0.0587649674630153,0,0.120799934450239,0,0,0,0.051273174541674,0.119844320171934,0.436109250333549,0.174977277398276,0.0560495772988582,0.255253633714762,0.53958565376085,0.0972634595610409,0.0384531900107632,0.146645509147478,0.0987695981256447,0.142261373082451,0.0588904941811948,0.198536852243367,0.128713673212281,1.73041618498388,-2.59843056104459,0.0231854187361114
"GRIP2",5.76945155280794,1.21096460469085,2.01270013560827,7.13897364095833,1.46973253581124,3.35272666452735,1.94972216975139,3.11565928689547,6.39205575952869,5.37302035437504,1.18372510804821,0.979872753430348,1.96173520546004,1.08482794328774,0.669830466737607,1.12825613090807,0.980556345274461,0.934865120815172,0.592617588753868,0.99582961157716,3.77850067049546,1.05121162742927,2.41485614896236,-1.84402892637214,1.29340035520448,4.16414916995799e-06
"LOC100507437",0.355757066258935,0.25807442395051,2.42405490784938,1.18982894015972,0.422799770575836,0.683779780265446,0.797613614898297,0.152915793221864,2.08510909802807,0.938780508013483,0.373807928857328,0.472438648975346,0.429713425957913,0.414787154786488,0.409340840784093,0.252884994858706,0.422985090118395,0.458267216085869,0.806618384692765,0.487753279139834,0.930871390322155,0.452859696425674,0.691865543373914,-1.03791769570676,-0.455966988455798,0.0277732796489052
"CCNL2",0,0,0,0.0901385560727061,0,0,0.0531742409932198,0.114686844916398,0,0,0,0,0,0,0,0,0,0,0,0,0.0257999641982324,0,0.0128999820991162,-3.63814877677817,-4.35588194353034,0.0315452391960363
"TMEM240",0.819788022248849,0.436741332839325,1.5572716377699,2.99260006161384,1.36906592376937,0.374976008532664,2.62326255566551,1.14686844916398,0.820370792666783,1.49805400214918,0.202479294797719,0.192475005138104,1.23309070057488,0.733854196929941,0.241883224099692,1.08935074708366,0.519118065145303,0.641574102520216,0.510309590315831,0.975506558279667,1.36389987864194,0.633964148488501,0.998932013565221,-1.10515470070672,0.0496530211707227,0.0184944941955208
